"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"      DATE    DECIMAL_YEAR
   2.84328632470E+03   2.84287000000E+03       04N01W13R03S    2001-06-28    2001.48767123
   2.84324409396E+03   2.84273000000E+03       04N01W13R03S    2001-08-01    2001.58082192
   2.84320934173E+03   2.84275000000E+03       04N01W13R03S    2001-08-29    2001.65753425
   2.84302479571E+03   2.84247000000E+03       04N01W13R03S    2002-01-25    2002.06575342
   2.84296670659E+03   2.84236000000E+03       04N01W13R03S    2002-03-13    2002.19452055
   2.84295682454E+03   2.84222000000E+03       04N01W13R03S    2002-03-21    2002.21643836
   2.84282851796E+03   2.84209000000E+03       04N01W13R03S    2002-07-03    2002.50136986
   2.84282605329E+03   2.84209000000E+03       04N01W13R03S    2002-07-05    2002.50684932
   2.84275092926E+03   2.84193000000E+03       04N01W13R03S    2002-09-04    2002.67397260
   2.84259357836E+03   2.84163000000E+03       04N01W13R03S    2003-01-10    2003.02465753
   2.84251748840E+03   2.84168000000E+03       04N01W13R03S    2003-03-13    2003.19452055
   2.84249051034E+03   2.84235000000E+03       04N01W13R03S    2003-04-04    2003.25479452
   2.84241699880E+03   2.84136000000E+03       04N01W13R03S    2003-06-03    2003.41917808
   2.84235703127E+03   2.84123000000E+03       04N01W13R03S    2003-07-22    2003.55342466
   2.84233624030E+03   2.84115000000E+03       04N01W13R03S    2003-08-08    2003.60000000
   2.84230323340E+03   2.84107000000E+03       04N01W13R03S    2003-09-04    2003.67397260
   2.84225314525E+03   2.84108000000E+03       04N01W13R03S    2003-10-15    2003.78630137
   2.73215486156E+03   2.72936000000E+03       05N01E08N03S    1997-02-20    1997.13698630
   2.73216692490E+03   2.72964000000E+03       05N01E08N03S    1997-03-31    1997.24383562
   2.73199154408E+03   2.72938000000E+03       05N01E08N03S    1998-03-10    1998.18630137
   2.73199705384E+03   2.72942000000E+03       05N01E08N03S    1998-03-18    1998.20821918
   2.73200476185E+03   2.72933000000E+03       05N01E08N03S    1998-03-27    1998.23287671
   2.73202594045E+03   2.72941000000E+03       05N01E08N03S    1998-04-23    1998.30684932
   2.73203733136E+03   2.72940000000E+03       05N01E08N03S    1998-05-26    1998.39726027
   2.73203916321E+03   2.72955000000E+03       05N01E08N03S    1998-06-17    1998.45753425
   2.73203887394E+03   2.72938000000E+03       05N01E08N03S    1998-06-25    1998.47945205
   2.73203382165E+03   2.72910000000E+03       05N01E08N03S    1998-07-28    1998.56986301
   2.73202535349E+03   2.72917000000E+03       05N01E08N03S    1998-08-24    1998.64383562
   2.73201039275E+03   2.72914000000E+03       05N01E08N03S    1998-09-26    1998.73424658
   2.73199477237E+03   2.72904000000E+03       05N01E08N03S    1998-10-23    1998.80821918
   2.73197348346E+03   2.72904000000E+03       05N01E08N03S    1998-11-23    1998.89315068
   2.73195143036E+03   2.72891000000E+03       05N01E08N03S    1998-12-21    1998.96986301
   2.73193118661E+03   2.72932000000E+03       05N01E08N03S    1999-01-21    1999.05479452
   2.73193461766E+03   2.72950000000E+03       05N01E08N03S    1999-02-23    1999.14520548
   2.73196249577E+03   2.72948000000E+03       05N01E08N03S    1999-03-29    1999.23835616
   2.73198951373E+03   2.72949000000E+03       05N01E08N03S    1999-04-26    1999.31506849
   2.73200905117E+03   2.72960000000E+03       05N01E08N03S    1999-05-26    1999.39726027
   2.73202235355E+03   2.72952000000E+03       05N01E08N03S    1999-06-28    1999.48767123
   2.73202817540E+03   2.72952000000E+03       05N01E08N03S    1999-07-27    1999.56712329
   2.73202890181E+03   2.72936000000E+03       05N01E08N03S    1999-08-30    1999.66027397
   2.73202461644E+03   2.72916000000E+03       05N01E08N03S    1999-09-28    1999.73972603
   2.73201616082E+03   2.72929000000E+03       05N01E08N03S    1999-10-27    1999.81917808
   2.73200060212E+03   2.72940000000E+03       05N01E08N03S    1999-12-01    1999.91506849
   2.73198988590E+03   2.72943000000E+03       05N01E08N03S    1999-12-20    1999.96712329
   2.73198533510E+03   2.72984000000E+03       05N01E08N03S    2000-02-29    2000.16120219
   2.73200845621E+03   2.73008000000E+03       05N01E08N03S    2000-03-28    2000.23770492
   2.73203016704E+03   2.72849000000E+03       05N01E08N03S    2000-04-26    2000.31693989
   2.73203828829E+03   2.72826000000E+03       05N01E08N03S    2000-05-23    2000.39071038
   2.73203735055E+03   2.73010000000E+03       05N01E08N03S    2000-06-27    2000.48633880
   2.73202891471E+03   2.73008000000E+03       05N01E08N03S    2000-07-26    2000.56557377
   2.73201550554E+03   2.72953000000E+03       05N01E08N03S    2000-08-23    2000.64207650
   2.73199660481E+03   2.72983000000E+03       05N01E08N03S    2000-09-21    2000.72131148
   2.73197056407E+03   2.72928000000E+03       05N01E08N03S    2000-10-23    2000.80874317
   2.73193647578E+03   2.72967000000E+03       05N01E08N03S    2000-11-27    2000.90437158
   2.73191227969E+03   2.72952000000E+03       05N01E08N03S    2000-12-19    2000.96448087
   2.73187708759E+03   2.72969000000E+03       05N01E08N03S    2001-01-30    2001.07945205
   2.73188092882E+03   2.73019000000E+03       05N01E08N03S    2001-03-07    2001.17808219
   2.73189797783E+03   2.73038000000E+03       05N01E08N03S    2001-04-02    2001.24931507
   2.73191427104E+03   2.73059000000E+03       05N01E08N03S    2001-05-10    2001.35342466
   2.73191586869E+03   2.73031000000E+03       05N01E08N03S    2001-05-31    2001.41095890
   2.73191239168E+03   2.73020000000E+03       05N01E08N03S    2001-06-28    2001.48767123
   2.73190090531E+03   2.73002000000E+03       05N01E08N03S    2001-08-01    2001.58082192
   2.73189574547E+03   2.73002000000E+03       05N01E08N03S    2001-08-12    2001.61095890
   2.73188644634E+03   2.73009000000E+03       05N01E08N03S    2001-08-29    2001.65753425
   2.73176108792E+03   2.73019000000E+03       05N01E08N03S    2002-01-25    2002.06575342
   2.73177151203E+03   2.73049000000E+03       05N01E08N03S    2002-03-21    2002.21643836
   2.73178492303E+03   2.73027000000E+03       05N01E08N03S    2002-07-03    2002.50136986
   2.73174171786E+03   2.72998000000E+03       05N01E08N03S    2002-09-11    2002.69315068
   2.73161361696E+03   2.73007000000E+03       05N01E08N03S    2003-01-13    2003.03287671
   2.73160889729E+03   2.73041000000E+03       05N01E08N03S    2003-03-13    2003.19452055
   2.73162340365E+03   2.73044000000E+03       05N01E08N03S    2003-04-04    2003.25479452
   2.73163546536E+03   2.73050000000E+03       05N01E08N03S    2003-04-29    2003.32328767
   2.73164077047E+03   2.73051000000E+03       05N01E08N03S    2003-06-03    2003.41917808
   2.73163882490E+03   2.73041000000E+03       05N01E08N03S    2003-07-01    2003.49589041
   2.73163712574E+03   2.73029000000E+03       05N01E08N03S    2003-07-11    2003.52328767
   2.73163469834E+03   2.73025000000E+03       05N01E08N03S    2003-07-22    2003.55342466
   2.73162990211E+03   2.73016000000E+03       05N01E08N03S    2003-08-08    2003.60000000
   2.73162005647E+03   2.73003000000E+03       05N01E08N03S    2003-09-04    2003.67397260
   2.73160767008E+03   2.73007000000E+03       05N01E08N03S    2003-10-01    2003.74794521
   2.73160039775E+03   2.72996000000E+03       05N01E08N03S    2003-10-15    2003.78630137
   2.73158537912E+03   2.73005000000E+03       05N01E08N03S    2003-11-10    2003.85753425
   2.73157525601E+03   2.73026000000E+03       05N01E08N03S    2003-11-26    2003.90136986
   2.73156995812E+03   2.73009000000E+03       05N01E08N03S    2003-12-04    2003.92328767
   2.73154362937E+03   2.73048000000E+03       05N01E08N03S    2004-01-14    2004.03551913
   2.73154332221E+03   2.73058000000E+03       05N01E08N03S    2004-01-15    2004.03825137
   2.73154324504E+03   2.73042000000E+03       05N01E08N03S    2004-02-05    2004.09562842
   2.73155088476E+03   2.73070000000E+03       05N01E08N03S    2004-02-23    2004.14480874
   2.73156087507E+03   2.73067000000E+03       05N01E08N03S    2004-03-08    2004.18306011
   2.73158506540E+03   2.73090000000E+03       05N01E08N03S    2004-04-01    2004.24863388
   2.73160373792E+03   2.73065000000E+03       05N01E08N03S    2004-04-26    2004.31693989
   2.73160787547E+03   2.73062000000E+03       05N01E08N03S    2004-05-06    2004.34426230
   2.73161163350E+03   2.73078000000E+03       05N01E08N03S    2004-05-28    2004.40437158
   2.73161047153E+03   2.73061000000E+03       05N01E08N03S    2004-06-14    2004.45081967
   2.73160704624E+03   2.73053000000E+03       05N01E08N03S    2004-06-29    2004.49180328
   2.73160186676E+03   2.73043000000E+03       05N01E08N03S    2004-07-13    2004.53005464
   2.73159408120E+03   2.73037000000E+03       05N01E08N03S    2004-07-29    2004.57377049
   2.73159119264E+03   2.73033000000E+03       05N01E08N03S    2004-08-03    2004.58743169
   2.73158997916E+03   2.73036000000E+03       05N01E08N03S    2004-08-05    2004.59289617
   2.73156459232E+03   2.73025000000E+03       05N01E08N03S    2004-09-09    2004.68852459
   2.73156125806E+03   2.73025000000E+03       05N01E08N03S    2004-09-13    2004.69945355
   2.73154466306E+03   2.73015000000E+03       05N01E08N03S    2004-10-01    2004.74863388
   2.73151876103E+03   2.73036000000E+03       05N01E08N03S    2004-10-26    2004.81693989
   2.73151199051E+03   2.72999000000E+03       05N01E08N03S    2004-11-01    2004.83333333
   2.73146554740E+03   2.73030000000E+03       05N01E08N03S    2004-12-09    2004.93715847
   2.73145756971E+03   2.73038000000E+03       05N01E08N03S    2004-12-15    2004.95355191
   2.73142351654E+03   2.73046000000E+03       05N01E08N03S    2005-01-10    2005.02465753
   2.73140200555E+03   2.73071000000E+03       05N01E08N03S    2005-02-03    2005.09041096
   2.73138927349E+03   2.73082000000E+03       05N01E08N03S    2005-02-24    2005.14794521
   2.73138637039E+03   2.73071000000E+03       05N01E08N03S    2005-03-02    2005.16438356
   2.73137414122E+03   2.73099000000E+03       05N01E08N03S    2005-04-04    2005.25479452
   2.73136974080E+03   2.73113000000E+03       05N01E08N03S    2005-04-18    2005.29315068
   2.73136691012E+03   2.73113000000E+03       05N01E08N03S    2005-04-27    2005.31780822
   2.73135961867E+03   2.73123000000E+03       05N01E08N03S    2005-05-16    2005.36986301
   2.73134840892E+03   2.73105000000E+03       05N01E08N03S    2005-06-06    2005.42739726
   2.73134400697E+03   2.73114000000E+03       05N01E08N03S    2005-06-13    2005.44657534
   2.73131671388E+03   2.73100000000E+03       05N01E08N03S    2005-07-19    2005.54520548
   2.73130337610E+03   2.73093000000E+03       05N01E08N03S    2005-08-03    2005.58630137
   2.73129785470E+03   2.73091000000E+03       05N01E08N03S    2005-08-09    2005.60273973
   2.73126972627E+03   2.73094000000E+03       05N01E08N03S    2005-09-08    2005.68493151
   2.73125467930E+03   2.73078000000E+03       05N01E08N03S    2005-09-29    2005.74246575
   2.73125152380E+03   2.73072000000E+03       05N01E08N03S    2005-10-05    2005.75890411
   2.73124404658E+03   2.73102000000E+03       05N01E08N03S    2005-11-09    2005.85479452
   2.73124307938E+03   2.73094000000E+03       05N01E08N03S    2005-11-16    2005.87397260
   2.73124017276E+03   2.73120000000E+03       05N01E08N03S    2005-12-02    2005.91780822
   2.73123965195E+03   2.73099000000E+03       05N01E08N03S    2005-12-05    2005.92602740
   2.73123601751E+03   2.73116000000E+03       05N01E08N03S    2006-01-09    2006.02191781
   2.73123595833E+03   2.73145000000E+03       05N01E08N03S    2006-01-18    2006.04657534
   2.73123650054E+03   2.73150000000E+03       05N01E08N03S    2006-02-01    2006.08493151
   2.73123664924E+03   2.73127000000E+03       05N01E08N03S    2006-02-03    2006.09041096
   2.73123962998E+03   2.73158000000E+03       05N01E08N03S    2006-03-02    2006.16438356
   2.73124042755E+03   2.73151000000E+03       05N01E08N03S    2006-03-07    2006.17808219
   2.73124589996E+03   2.73152000000E+03       05N01E08N03S    2006-04-03    2006.25205479
   2.73124894573E+03   2.73162000000E+03       05N01E08N03S    2006-04-20    2006.29863014
   2.73125050053E+03   2.73163000000E+03       05N01E08N03S    2006-05-03    2006.33424658
   2.73125057578E+03   2.73148000000E+03       05N01E08N03S    2006-05-11    2006.35616438
   2.73124380273E+03   2.73145000000E+03       05N01E08N03S    2006-06-12    2006.44383562
   2.73123242702E+03   2.73159000000E+03       05N01E08N03S    2006-07-06    2006.50958904
   2.73121445825E+03   2.73143000000E+03       05N01E08N03S    2006-08-02    2006.58356164
   2.73118744652E+03   2.73114000000E+03       05N01E08N03S    2006-09-05    2006.67671233
   2.73118591066E+03   2.73140000000E+03       05N01E08N03S    2006-09-07    2006.68219178
   2.73116974726E+03   2.73118000000E+03       05N01E08N03S    2006-10-04    2006.75616438
   2.73116575692E+03   2.73128000000E+03       05N01E08N03S    2006-10-16    2006.78904110
   2.73116359009E+03   2.73137000000E+03       05N01E08N03S    2006-11-08    2006.85205479
   2.73115992948E+03   2.73133000000E+03       05N01E08N03S    2006-12-04    2006.92328767
   2.73115618239E+03   2.73140000000E+03       05N01E08N03S    2007-01-08    2007.01917808
   2.73115718532E+03   2.73163000000E+03       05N01E08N03S    2007-02-05    2007.09589041
   2.73116036963E+03   2.73188000000E+03       05N01E08N03S    2007-03-07    2007.17808219
   2.73116316797E+03   2.73185000000E+03       05N01E08N03S    2007-04-05    2007.25753425
   2.73116280969E+03   2.73192000000E+03       05N01E08N03S    2007-05-02    2007.33150685
   2.73115259784E+03   2.73185000000E+03       05N01E08N03S    2007-06-06    2007.42739726
   2.73113113392E+03   2.73157000000E+03       05N01E08N03S    2007-07-11    2007.52328767
   2.73111388767E+03   2.73165000000E+03       05N01E08N03S    2007-08-01    2007.58082192
   2.73111298387E+03   2.73154000000E+03       05N01E08N03S    2007-08-02    2007.58356164
   2.73107960609E+03   2.73147000000E+03       05N01E08N03S    2007-09-06    2007.67945205
   2.73105880802E+03   2.73145000000E+03       05N01E08N03S    2007-10-03    2007.75342466
   2.73105501827E+03   2.73159000000E+03       05N01E08N03S    2007-10-10    2007.77260274
   2.73104825565E+03   2.73147000000E+03       05N01E08N03S    2007-11-01    2007.83287671
   2.73103970099E+03   2.73133000000E+03       05N01E08N03S    2007-12-03    2007.92054795
   2.73103274652E+03   2.73172000000E+03       05N01E08N03S    2008-01-02    2008.00273224
   2.73103183371E+03   2.73173000000E+03       05N01E08N03S    2008-01-10    2008.02459016
   2.73103228225E+03   2.73193000000E+03       05N01E08N03S    2008-02-06    2008.09836066
   2.73103631177E+03   2.73195000000E+03       05N01E08N03S    2008-03-06    2008.17759563
   2.73103717630E+03   2.73199000000E+03       05N01E08N03S    2008-03-11    2008.19125683
   2.73104097593E+03   2.73233000000E+03       05N01E08N03S    2008-04-01    2008.24863388
   2.73104129650E+03   2.73206000000E+03       05N01E08N03S    2008-04-03    2008.25409836
   2.73104301506E+03   2.73242000000E+03       05N01E08N03S    2008-04-15    2008.28688525
   2.73104441968E+03   2.73228000000E+03       05N01E08N03S    2008-05-01    2008.33060109
   2.73104445681E+03   2.73213000000E+03       05N01E08N03S    2008-05-06    2008.34426230
   2.73104406162E+03   2.73225000000E+03       05N01E08N03S    2008-05-15    2008.36885246
   2.73104138982E+03   2.73226000000E+03       05N01E08N03S    2008-06-01    2008.41530055
   2.73103700783E+03   2.73225000000E+03       05N01E08N03S    2008-06-15    2008.45355191
   2.73103576877E+03   2.73195000000E+03       05N01E08N03S    2008-06-18    2008.46174863
   2.73103311932E+03   2.73205000000E+03       05N01E08N03S    2008-06-24    2008.47814208
   2.73102956273E+03   2.73226000000E+03       05N01E08N03S    2008-07-01    2008.49726776
